0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
-0.8,-5
-0.8,-5
-0.8,-5
0,-20
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.6,0.6
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0,-3
1,0
1,0
1,0
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0,0.5
0,0.5
0,0.5
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0.5,-0.05
0,0.5
0,0.5
0,0.5
0,0.5
0,0.5
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0,-0.5
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.5,0.05
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.3
